,id,id_str,name,screen_name,location,profile_location,description,url,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,entities.url.urls,entities.description.urls,status.created_at,status.id,status.id_str,status.text,status.truncated,status.entities.hashtags,status.entities.symbols,status.entities.user_mentions,status.entities.urls,status.source,status.in_reply_to_status_id,status.in_reply_to_status_id_str,status.in_reply_to_user_id,status.in_reply_to_user_id_str,status.in_reply_to_screen_name,status.geo,status.coordinates,status.place,status.contributors,status.is_quote_status,status.retweet_count,status.favorite_count,status.favorited,status.retweeted,status.lang,profile_banner_url,status.entities.media,status.extended_entities.media,status.possibly_sensitive,status.retweeted_status.created_at,status.retweeted_status.id,status.retweeted_status.id_str,status.retweeted_status.text,status.retweeted_status.truncated,status.retweeted_status.entities.hashtags,status.retweeted_status.entities.symbols,status.retweeted_status.entities.user_mentions,status.retweeted_status.entities.urls,status.retweeted_status.entities.media,status.retweeted_status.extended_entities.media,status.retweeted_status.source,status.retweeted_status.in_reply_to_status_id,status.retweeted_status.in_reply_to_status_id_str,status.retweeted_status.in_reply_to_user_id,status.retweeted_status.in_reply_to_user_id_str,status.retweeted_status.in_reply_to_screen_name,status.retweeted_status.geo,status.retweeted_status.coordinates,status.retweeted_status.place,status.retweeted_status.contributors,status.retweeted_status.is_quote_status,status.retweeted_status.retweet_count,status.retweeted_status.favorite_count,status.retweeted_status.favorited,status.retweeted_status.retweeted,status.retweeted_status.possibly_sensitive,status.retweeted_status.lang,status.retweeted_status.quoted_status_id,status.retweeted_status.quoted_status_id_str,status.quoted_status_id,status.quoted_status_id_str,profile_location.id,profile_location.url,profile_location.place_type,profile_location.name,profile_location.full_name,profile_location.country_code,profile_location.country,profile_location.contained_within,profile_location.bounding_box,status.geo.type,status.geo.coordinates,status.coordinates.type,status.coordinates.coordinates,status.place.id,status.place.url,status.place.place_type,status.place.name,status.place.full_name,status.place.country_code,status.place.country,status.place.contained_within,status.place.bounding_box.type,status.place.bounding_box.coordinates
0,21158690,21158690,BioWare,bioware,"Edmonton, Austin",,"Official Twitter feed for BioWare, developers of Star Wars: The Old Republic, and creators of Anthem, Mass Effect, and Dragon Age. Game support, contact @EAHelp",https://t.co/lFAxD1XtnB,False,2735440,433,7040,Wed Feb 18 02:04:04 +0000 2009,1295,,,True,True,7540,,False,False,False,010105,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1281311797606141952/QREyFo7T_normal.jpg,https://pbs.twimg.com/profile_images/1281311797606141952/QREyFo7T_normal.jpg,5E7391,FFFFFF,000000,5E7391,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/lFAxD1XtnB', 'expanded_url': 'http://www.bioware.com', 'display_url': 'bioware.com', 'indices': [0, 23]}]",[],Wed Nov 18 18:01:12 +0000 2020,1.3291224982989988e+18,1329122498298998786,"Sometimes the gifts we remember most are the laughs. Happy 6th Birthday, Dragon Age: Inquisition! https://t.co/sBmU69GODD",False,[],[],[],[],"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,,,,,False,639.0,2876.0,False,False,en,https://pbs.twimg.com/profile_banners/21158690/1604765661,"[{'id': 1329122441927462912, 'id_str': '1329122441927462912', 'indices': [98, 121], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1329122441927462912/img/SoEn1eC0t1WPIg1w.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1329122441927462912/img/SoEn1eC0t1WPIg1w.jpg', 'url': 'https://t.co/sBmU69GODD', 'display_url': 'pic.twitter.com/sBmU69GODD', 'expanded_url': 'https://twitter.com/bioware/status/1329122498298998786/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1520, 'h': 832, 'resize': 'fit'}, 'small': {'w': 680, 'h': 372, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 657, 'resize': 'fit'}}}]","[{'id': 1329122441927462912, 'id_str': '1329122441927462912', 'indices': [98, 121], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1329122441927462912/img/SoEn1eC0t1WPIg1w.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1329122441927462912/img/SoEn1eC0t1WPIg1w.jpg', 'url': 'https://t.co/sBmU69GODD', 'display_url': 'pic.twitter.com/sBmU69GODD', 'expanded_url': 'https://twitter.com/bioware/status/1329122498298998786/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1520, 'h': 832, 'resize': 'fit'}, 'small': {'w': 680, 'h': 372, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 657, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [95, 52], 'duration_millis': 39667, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1329122441927462912/vid/656x360/KOZJu46XxiTsU_Gi.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1329122441927462912/vid/1314x720/qBxdCkxW-C_fEP78.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1329122441927462912/pl/EOsdlaiHaO4zSuQQ.m3u8?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1329122441927462912/vid/492x270/bCCzE3UDGY28wBMA.mp4?tag=13'}]}, 'additional_media_info': {'title': 'Sometimes the gifts we remember most are the laughs. Happy 6th Birthday, Dragon Age: Inquisition!', 'monetizable': False}}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,153811855,153811855,Carlo Cicalese,NeoSquall,,,"Giornalista Pubblicista, specializzato in cibo e videogiochi.
Freelance Journalist, food and videogames specialist.",,False,193,582,15,Wed Jun 09 14:47:47 +0000 2010,13532,,,True,False,4131,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/980092973/box3_normal.jpg,https://pbs.twimg.com/profile_images/980092973/box3_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,[],Sat Aug 01 16:59:35 +0000 2020,1.2896067146191176e+18,1289606714619117568,"Entered the #Warframe Creator PC Ultimate giveaway, watch on Twitch: https://t.co/J4iZFILLFF",False,"[{'text': 'Warframe', 'indices': [12, 21]}]",[],[],"[{'url': 'https://t.co/J4iZFILLFF', 'expanded_url': 'https://www.twitch.tv/Warframe', 'display_url': 'twitch.tv/Warframe', 'indices': [69, 92]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0.0,1.0,False,False,en,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,400025664,400025664,Marco Tassani,AstroTasso,Tra Forlì e Ferrara,,"Medico (!) e videogiocatore incallito, scrive cose belle su @thegamesmachine, fiero membro del #teamcrimine e fregno presso @theshelterit",https://t.co/uHlKkbu8uC,False,455,601,11,Fri Oct 28 11:52:52 +0000 2011,781,,,True,False,3032,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1610608503/14551_171034032181_760352181_3022791_5660650_n_normal.jpg,https://pbs.twimg.com/profile_images/1610608503/14551_171034032181_760352181_3022791_5660650_n_normal.jpg,1B95E0,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/uHlKkbu8uC', 'expanded_url': 'http://www.thegamesmachine.it', 'display_url': 'thegamesmachine.it', 'indices': [0, 23]}]",[],Sat Oct 13 20:29:42 +0000 2018,1.051208376313684e+18,1051208376313683968,@dinolanaro Apri Twitch e mettiti a streammare qualsiasi cosa che sono in carenza di Dino Lanaro aaaargh &lt;3,False,[],[],"[{'screen_name': 'dinolanaro', 'name': 'Dino Lanaro', 'id': 54688076, 'id_str': '54688076', 'indices': [0, 11]}]",[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1051204010827554816,1051204010827554816,54688076,54688076,dinolanaro,,,,,False,0.0,1.0,False,False,it,https://pbs.twimg.com/profile_banners/400025664/1404343264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,118430410,118430410,Giuseppe Colaneri,ColeBlack7,Italy,,"Digital Marketer, blogger, gamer, editor in Turin.",,False,281,430,9,Sun Feb 28 17:29:46 +0000 2010,422,,,False,False,3359,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/905035866791403520/_OJ_73AZ_normal.jpg,https://pbs.twimg.com/profile_images/905035866791403520/_OJ_73AZ_normal.jpg,2359CF,FFFFFF,EFEFEF,333333,True,True,False,False,False,False,False,none,,[],Mon Jan 20 10:07:08 +0000 2020,1.2191996757456077e+18,1219199675745607680,@Nabucodorozor Tatuagetto?,False,[],[],"[{'screen_name': 'Nabucodorozor', 'name': 'Stefano J. Fong', 'id': 28769961, 'id_str': '28769961', 'indices': [0, 14]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1218913828269895685,1218913828269895685,28769961,28769961,Nabucodorozor,,,,,False,0.0,0.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12944132,12944132,Lorenzo,Lor3nzoF,"Milan, Lombardy",,"I vincenti trovano una strada, i perdenti una scusa, io avevo da giocare al computer. Scrivo su @lastampa e altrove. Divulgatore di Cultura Pop. Che matto eh?",https://t.co/0y0pmU3UFH,False,7225,2463,143,Fri Feb 01 14:08:27 +0000 2008,45727,,,True,False,59071,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1217806558333210632/cfoSN2-j_normal.jpg,https://pbs.twimg.com/profile_images/1217806558333210632/cfoSN2-j_normal.jpg,000000,000000,C7C7C7,000000,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/0y0pmU3UFH', 'expanded_url': 'https://www.n3rdcore.it', 'display_url': 'n3rdcore.it', 'indices': [0, 23]}]",[],Wed Nov 18 12:50:22 +0000 2020,1.3290442752340255e+18,1329044275234025479,@m4gny Perché i videogiochi mi hanno reso una persona equilibrata,False,[],[],"[{'screen_name': 'm4gny', 'name': 'Frank Uonderfool', 'id': 185229283, 'id_str': '185229283', 'indices': [0, 6]}]",[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1329030881265201155,1329030881265201155,185229283,185229283,m4gny,,,,,False,0.0,2.0,False,False,it,https://pbs.twimg.com/profile_banners/12944132/1417170154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ea588c12abd39d7,https://api.twitter.com/1.1/geo/id/1ea588c12abd39d7.json,unknown,"Milan, Lombardy","Milan, Lombardy",,,[],,,,,,,,,,,,,,,
0,43940957,43940957,Roberto Fabbri,Robyf71,Italy,,"Head of Innovation and Consulting @SIAGBZ - Digital Transformation, Cloud, Cloud Enabling Infrastructure",https://t.co/U4lNMiy2Hf,False,947,1367,43,Mon Jun 01 18:37:46 +0000 2009,133,,,True,False,7600,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/3038125302/cb96fcdf32e2a21588a67a98f9ad2cca_normal.jpeg,https://pbs.twimg.com/profile_images/3038125302/cb96fcdf32e2a21588a67a98f9ad2cca_normal.jpeg,0099B9,5ED4DC,95E8EC,3C3940,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/U4lNMiy2Hf', 'expanded_url': 'https://plus.google.com/101653926226113775986/posts', 'display_url': 'plus.google.com/10165392622611…', 'indices': [0, 23]}]",[],Mon Dec 31 23:00:38 +0000 2018,1.0798750020806042e+18,1079875002080604160,Auguri di buon anno a tutti!!,False,[],[],[],[],"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0.0,0.0,False,False,it,https://pbs.twimg.com/profile_banners/43940957/1476349856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,119359393,119359393,The Games Machine,TheGamesMachine,Nell'edicola sotto casa tua.,,La più longeva rivista per PC del pianeta Terra. Ma anche su Marte siamo messi benino.,,False,2015,513,48,Wed Mar 03 12:05:14 +0000 2010,192,,,True,False,2847,,False,False,False,309DCF,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,False,http://pbs.twimg.com/profile_images/870257343/Logo_TGM_normal.png,https://pbs.twimg.com/profile_images/870257343/Logo_TGM_normal.png,91D2FA,DBE9ED,E6F6F9,333333,True,True,False,False,False,False,False,none,,[],Wed Nov 18 14:22:54 +0000 2020,1.329067562257113e+18,1329067562257113095,"Il nuovo #HyruleWarriors è il #Musou più ambizioso di sempre, scrive Dan Hero nella recensione, che ha tra i suoi o… https://t.co/bFs5by6arV",True,"[{'text': 'HyruleWarriors', 'indices': [9, 24]}, {'text': 'Musou', 'indices': [30, 36]}]",[],[],"[{'url': 'https://t.co/bFs5by6arV', 'expanded_url': 'https://twitter.com/i/web/status/1329067562257113095', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0.0,3.0,False,False,it,https://pbs.twimg.com/profile_banners/119359393/1562675882,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2203738120,2203738120,Karen,KarenRoncastri,,,Se non ami l'amore poco o niente alla fine rimane di noi - Questa nostra stagione,,False,210,135,0,Sun Dec 01 21:41:50 +0000 2013,1154,,,True,False,2756,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/613093345041227776/Y5dV2KyX_normal.jpg,https://pbs.twimg.com/profile_images/613093345041227776/Y5dV2KyX_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,[],Tue May 09 07:10:21 +0000 2017,8.618407512101806e+17,861840751210180608,Non passa più,False,[],[],[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0.0,1.0,False,False,it,https://pbs.twimg.com/profile_banners/2203738120/1434956383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,897568340075479040,897568340075479040,JacopoBertoli,JacopoBertoli,,,"Rubo radicchio dagli orti degli altri.

PhD candidate EHESS/LAS",,False,29,308,1,Tue Aug 15 21:19:03 +0000 2017,1175,,,False,False,405,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1278469295517978624/nPbeQFi3_normal.jpg,https://pbs.twimg.com/profile_images/1278469295517978624/nPbeQFi3_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,[],Thu Oct 15 07:15:28 +0000 2020,1.3166388089061048e+18,1316638808906104832,"RT @eschatonit: Entrare in un'epoca di rendimenti decrescenti, storicamente, significa che vengono rimessi in discussione poteri e saperi,…",False,[],[],"[{'screen_name': 'eschatonit', 'name': 'RAV 💥', 'id': 287752154, 'id_str': '287752154', 'indices': [3, 14]}]",[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,9.0,0.0,False,False,it,https://pbs.twimg.com/profile_banners/897568340075479040/1502832896,,,,Wed Oct 14 21:16:20 +0000 2020,1.3164880293522022e+18,1316488029352202252,"Entrare in un'epoca di rendimenti decrescenti, storicamente, significa che vengono rimessi in discussione poteri e… https://t.co/xKFHUtFSJA",True,[],[],[],"[{'url': 'https://t.co/xKFHUtFSJA', 'expanded_url': 'https://twitter.com/i/web/status/1316488029352202252', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1316487898892513281,1316487898892513281,287752154,287752154,eschatonit,,,,,False,9.0,26.0,False,False,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13201312,13201312,WWF,WWF,Global,,"Building a future in which people live in harmony with nature 
#UNGA #togetherpossible #connect2earth #NewDealForNature & People #VoiceForThePlanet",https://t.co/xVRicEEwTp,False,3996997,3054,16428,Thu Feb 07 12:05:20 +0000 2008,3547,,,True,True,554155,,False,False,False,FFCC4D,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/885773428006936576/ruNjra11_normal.jpg,https://pbs.twimg.com/profile_images/885773428006936576/ruNjra11_normal.jpg,FF691F,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/xVRicEEwTp', 'expanded_url': 'https://lp.panda.org/wwf-links', 'display_url': 'lp.panda.org/wwf-links', 'indices': [0, 23]}]",[],Wed Nov 18 17:15:24 +0000 2020,1.3291109730603622e+18,1329110973060362241,⚠️BREAKING the UK government is calling for a global treaty on marine plastic pollution and stepping up to its… https://t.co/grHopOS5aF,True,[],[],[],"[{'url': 'https://t.co/grHopOS5aF', 'expanded_url': 'https://twitter.com/i/web/status/1329110973060362241', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,46.0,148.0,False,False,en,https://pbs.twimg.com/profile_banners/13201312/1599725568,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3290865847386522e+18,1329086584738652169,,,,,,,,,,,,,,,,,,,,,,,
0,479538809,479538809,Agamennone,C15Cristian,Trasaghis,,"Chef : perchè la cucina non è solo cucina è amore, come vedi il mare per la prima volta o come il ti amo detto alla ragazza della porta accanto",https://t.co/bQJAIZaOD1,False,358,158,9,Tue Jan 31 13:57:55 +0000 2012,3449,,,True,False,19069,,False,False,False,EB8517,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/529698166359486464/LFt2Oxsq_normal.jpeg,https://pbs.twimg.com/profile_images/529698166359486464/LFt2Oxsq_normal.jpeg,3B94D9,000000,D01A43,390E17,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/bQJAIZaOD1', 'expanded_url': 'https://www.facebook.com/cristian.cobelli?ref=tn_tnmn', 'display_url': 'facebook.com/cristian.cobel…', 'indices': [0, 23]}]",[],Fri Nov 13 17:15:41 +0000 2020,1.3272991073424466e+18,1327299107342446592,RT @mkp17: 15 anni fa ci lasciava EDDIE GUERRERO https://t.co/9zXSuFZoxl,False,[],[],"[{'screen_name': 'mkp17', 'name': 'Michele Posa', 'id': 47072593, 'id_str': '47072593', 'indices': [3, 9]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,11.0,0.0,False,False,it,https://pbs.twimg.com/profile_banners/479538809/1498084626,"[{'id': 1327192066749820929, 'id_str': '1327192066749820929', 'indices': [49, 72], 'media_url': 'http://pbs.twimg.com/media/EmsiJydW8AETMDe.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EmsiJydW8AETMDe.jpg', 'url': 'https://t.co/9zXSuFZoxl', 'display_url': 'pic.twitter.com/9zXSuFZoxl', 'expanded_url': 'https://twitter.com/mkp17/status/1327192079890599938/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}, 'source_status_id': 1327192079890599938, 'source_status_id_str': '1327192079890599938', 'source_user_id': 47072593, 'source_user_id_str': '47072593'}]","[{'id': 1327192066749820929, 'id_str': '1327192066749820929', 'indices': [49, 72], 'media_url': 'http://pbs.twimg.com/media/EmsiJydW8AETMDe.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EmsiJydW8AETMDe.jpg', 'url': 'https://t.co/9zXSuFZoxl', 'display_url': 'pic.twitter.com/9zXSuFZoxl', 'expanded_url': 'https://twitter.com/mkp17/status/1327192079890599938/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}, 'source_status_id': 1327192079890599938, 'source_status_id_str': '1327192079890599938', 'source_user_id': 47072593, 'source_user_id_str': '47072593'}]",False,Fri Nov 13 10:10:24 +0000 2020,1.3271920798906e+18,1327192079890599938,15 anni fa ci lasciava EDDIE GUERRERO https://t.co/9zXSuFZoxl,False,[],[],[],[],"[{'id': 1327192066749820929, 'id_str': '1327192066749820929', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/media/EmsiJydW8AETMDe.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EmsiJydW8AETMDe.jpg', 'url': 'https://t.co/9zXSuFZoxl', 'display_url': 'pic.twitter.com/9zXSuFZoxl', 'expanded_url': 'https://twitter.com/mkp17/status/1327192079890599938/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]","[{'id': 1327192066749820929, 'id_str': '1327192066749820929', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/media/EmsiJydW8AETMDe.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EmsiJydW8AETMDe.jpg', 'url': 'https://t.co/9zXSuFZoxl', 'display_url': 'pic.twitter.com/9zXSuFZoxl', 'expanded_url': 'https://twitter.com/mkp17/status/1327192079890599938/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,11.0,123.0,False,False,False,it,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,610363916,610363916,Loput,DavideGollino,"Cavazzo Carnico, UD",,Chi vuole intendere intenda... Gli altri in camper :),,False,37,58,0,Sat Jun 16 23:53:32 +0000 2012,58,,,False,False,28,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/647221276105420800/elKgkWQv_normal.jpg,https://pbs.twimg.com/profile_images/647221276105420800/elKgkWQv_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,[],Sun Jan 12 19:36:25 +0000 2014,4.2245202385935974e+17,422452023859359744,L'intelligenza non si studia!,False,[],[],[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0.0,1.0,False,False,it,https://pbs.twimg.com/profile_banners/610363916/1385497211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,500711588,500711588,Papa Francesco,Pontifex_it,Città del Vaticano,,Benvenuti alla pagina Twitter ufficiale di Sua Santità Papa Francesco,https://t.co/yRhGwps83P,False,4971032,8,4927,Thu Feb 23 11:48:17 +0000 2012,0,,,False,True,2903,,False,False,True,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/507818697180708864/bpbsKGfM_normal.jpeg,https://pbs.twimg.com/profile_images/507818697180708864/bpbsKGfM_normal.jpeg,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,regular,"[{'url': 'https://t.co/yRhGwps83P', 'expanded_url': 'http://www.vaticannews.va', 'display_url': 'vaticannews.va', 'indices': [0, 23]}]",[],Wed Nov 18 12:30:00 +0000 2020,1.3290391521013391e+18,1329039152101339137,"«Maria custodiva tutte queste cose, meditandole nel suo cuore» (Lc 2,19). Tutto ciò che le capita finisce nel suo c… https://t.co/TZucvKFO3c",True,[],[],[],"[{'url': 'https://t.co/TZucvKFO3c', 'expanded_url': 'https://twitter.com/i/web/status/1329039152101339137', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,221.0,2076.0,False,False,it,https://pbs.twimg.com/profile_banners/500711588/1409908380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
